VPD_kPa,GPP,Gs_mol,SWC
0.7989,5.61983,0.024158327,36.6
0.7071,5.82719,0.028809776,38.3
0.6971,6.39152,0.031139197,38.2
0.4118,7.20155,0.045558913,41.8
0.5002,6.65886,0.04339081,42.9
0.4212,9.32923,0.045020574,13.614
0.3692,7.36565,0.041256376,13.994
0.1995,4.21342,0.041900964,17.656
0.2184,1.82473,0.018630935,13.924
0.1313,0.728652,0.001820223,23.676
0.1507,0.0371861,0.018170776,33.787
0.1392,0.115884,0.007107794,37.482
0.389,0.37021,0.005911732,41.002
0.3921,9.17636,0.040377645,11.233
0.4016,6.3554,0.032442891,11.652
0.2908,3.06768,0.027769081,13.728
0.3574,2.03474,0.01159533,14.671
0.2114,0.213027,0.005688194,19.915
0.1698,0.0324518,0.00550854,19.956
0.1736,0.0871989,0.002089622,18.892
0.1552,0.0719753,0.006733085,18.267
0.1962,0.408646,0.019280388,44.727
0.2446,5.58497,0.047860995,35.617
0.4679,8.48047,0.038837993,27.637
0.4038,5.523,0.032876705,26.607
0.3281,3.5846,0.027663474,24.1
0.1903,1.45529,0.020523419,24.811
0.1508,0.0644069,0.006608283,29.775
0.3751,0.908906,0.011733578,37.657
0.3363,4.28822,0.02838013,30.841
0.3441,6.73018,0.039270537,33.903
0.316,7.61966,0.047048871,30.063
0.4766,6.53941,0.033003186,26.857
0.3858,4.49328,0.030634675,28.352
0.383,1.67603,0.015779179,25.397
0.2882,0.272157,0.00627544,32.25
0.205,0.0368149,0.006072137,30.619
0.3147,1.37695,0.018756941,35.992
0.3953,5.91951,0.036125505,31.631
0.5706,7.73571,0.029866615,29.494
0.4867,6.4564,0.025949511,24.488
0.3407,3.46995,0.022542468,22.32
0.2978,1.18634,0.012633109,24.541
0.2036,0.155403,0.004889962,27.799
0.1877,0.0430612,0.003478302,32.34
0.2141,0.311421,0.01523816,47.755
0.3766,3.55672,0.027757724,34.494
0.3863,8.23555,0.050868158,28.645
0.3801,8.42475,0.053277788,29.016
0.4255,5.15072,0.031884169,26.654
0.2095,1.97395,0.026112401,29.928
0.1967,0.459064,0.009746389,32.892
0.2723,1.59702,0.02870352,35.918
0.3926,6.97498,0.048568087,29.8
0.3119,7.9646,0.060321442,33.501
0.2955,7.97056,0.059644962,31.879
0.3127,4.94451,0.039324837,27.444
0.2973,2.23281,0.02307327,29.255
0.1761,0.569117,0.009152607,33.114
0.3553,6.05342,0.024881539,16.35
0.3477,8.75765,0.043115625,18.29
0.4576,7.25629,0.033070589,17.23
0.5844,6.85318,0.023163301,15.31
0.4435,7.07864,0.027722979,17.97
0.4151,5.96158,0.026307279,16.75
0.2254,3.50145,0.02791756,19.64
0.2206,2.62823,0.017970931,23.81
0.4034,3.53875,0.012097909,23.19
0.3188,5.94654,0.026282208,20.55
0.4479,6.78963,0.024649347,17.75
0.5806,7.61746,0.02184247,11.61
0.6102,6.48486,0.020261902,7.71
0.807,3.73609,0.011587739,6.76
0.9469,3.40848,0.009387961,10.79
0.8145,3.60446,0.009355881,9.7
0.5077,3.13874,0.011100557,13
0.1919,2.84529,0.020758923,17.32
0.2846,1.92004,0.012081457,18.15
0.2801,2.0239,0.008496668,20.16
0.2082,2.42153,0.009110331,19.43
0.2674,4.70193,0.019115697,29.49
0.2852,5.58522,0.020721275,27.37
0.5042,6.9647,0.015514618,23.01
0.5418,7.1785,0.019102732,16.71
0.665,5.38054,0.011412688,8.57
0.7328,4.66944,0.009363018,12.11
0.2452,3.83186,0.010082014,19.5
0.284,3.13886,0.009690476,21.31
0.2555,2.67686,0.009816371,23.19
0.2288,2.36485,0.008072816,22.69
0.3388,2.78043,0.009430445,20.32
0.22,4.08081,0.015771317,21.16
0.371,5.68789,0.016901406,18.15
0.3258,4.40821,0.014512577,14.33
0.2263,2.24539,0.008311686,18.87
0.2381,2.89364,0.012830194,19.45
0.3008,5.7885,0.019921173,18.77
0.3137,7.91742,0.025101239,12.93
0.49,9.88483,0.025813158,10.03
0.8091,9.10958,0.018046997,8.44
0.7653,6.59004,0.014833706,8.56
0.5377,5.7687,0.01621302,13.21
0.4029,5.74295,0.018764682,19.07
0.2654,4.50839,0.014250961,18.73
0.2544,3.27679,0.010257806,19.1
0.232,4.71829,0.01205994,19.94
0.3121,6.59343,0.02095461,17.26
0.4382,9.69162,0.026675082,11.86
0.4809,10.0153,0.028846339,15.88
0.539,10.5202,0.022757776,10.41
0.7885,6.35978,0.013270035,7.94
0.7545,5.25264,0.008657806,9.5
0.7073,6.31238,0.007856569,10.52
0.519,5.67598,0.007648791,15.56
0.3703,4.29514,0.006957467,16.84
0.1549,1.9855,0.007053774,18.8
0.2524,7.13109,0.071072698,18.7
0.2532,0.0769329,0.009663051,35.128
0.4441,0.697186,0.009257824,30.665
0.4583,2.09458,0.014951027,31.447
0.6657,8.9129,0.021836037,39.319
1.1945,7.06124,0.013041332,30.778
0.9177,6.43717,0.016678558,36.246
0.6958,8.04878,0.025177923,42.687
0.4402,7.36129,0.034401311,49.381
0.368,5.18594,0.025057276,45.872
0.2825,2.08124,0.017031232,45.299
0.1595,0.334264,0.017406812,53.332
0.2087,0.0738004,0.014608473,53.461
0.2682,0.157223,0.009420617,52.012
0.4312,0.453982,0.008870964,50.391
0.5458,2.65265,0.014794172,47.586
1.0103,12.241,0.004936821,36.312
1.3649,11.8534,0.0044922,30.51
1.5709,6.1748,0.002948031,27.785
1.7067,2.28014,0.001445794,26.872
0.7581,3.52593,0.002060032,30.361
0.4121,5.55603,0.018708553,34.427
0.2462,0.0769525,0.00630654,44.354
0.2043,0.13312,0.007923605,44.471
0.2133,0.547781,0.016735716,45.13
0.2631,2.54078,0.021907164,45.798
0.4423,10.3178,0.029883715,44.44
0.7404,13.0086,0.028272698,33.949
1.2834,11.7095,0.015452295,27.345
0.8984,6.70487,0.012927908,26.527
0.7647,3.61266,0.009486664,26.215
0.2495,2.42905,0.013960901,36.192
0.2015,0.876427,0.010658242,44.189
0.1693,0.00956005,0.00700339,47.167
0.1661,0.206938,0.00325525,45.712
0.2232,0.227673,0.002659647,45.057
0.3274,1.14161,0.016094402,45.788
0.7139,9.47133,0.019993113,37.127
0.9582,12.7156,0.022261163,31.561
0.7336,6.34337,0.010176862,30.303
0.5003,3.08635,0.015003316,26.785
0.2024,4.42031,0.025530573,27.492
0.1128,1.89439,0.019369921,28.223
0.2436,0.110608,0.010642715,28.477
0.4773,2.31933,0.01179006,28.488
0.6897,10.9537,0.020105278,26.545
1.2182,12.0171,0.01513025,18.821
1.4485,10.8274,0.018214111,16.624
0.8752,8.61897,0.01948645,17.464
0.8155,5.38519,0.01241364,22.505
0.574,3.50749,0.011374409,22.876
0.6008,10.3871,0.025384494,23.383
0.7849,10.9031,0.021780867,19.749
1.5366,6.91324,0.008796775,14.488
1.179,4.98215,0.007832507,17.21
0.3265,0.00577303,0.003028993,21.812
1.0198,8.42859,0.010226992,23.156
1.4,10.8987,0.012187119,19.516
1.4358,5.48542,0.010549827,14.024
1.8119,2.17066,0.003564157,13.558
0.6113,3.67448,0.006062188,14.303
0.465,9.05085,0.005537662,27.641
0.8394,7.12418,0.004036893,21.728
1.2792,9.57564,0.004393711,14.907
0.8007,5.49396,0.013861822,14.78
0.4211,3.73357,0.014937036,22.361
0.1862,0.812883,0.01259089,28.482
0.7236,3.8041,0.011228231,26.495
0.8483,11.2352,0.022473349,23.561
0.9696,7.41209,0.02456452,15.645
0.9111,10.1523,0.024257814,17.749
1.4339,7.30071,0.013268598,14.506
0.9993,5.23797,0.011965627,17.284
0.657,4.55553,0.012836246,15.692
1.005,5.63664,0.013463071,22.898
1.2372,4.86497,0.009275342,24.685
1.6246,2.60546,0.005497016,23.333
0.9136,2.87064,0.007567814,23.621
0.402,2.8375,0.013444204,37.376
0.2728,2.33967,0.012983425,43.77
0.1955,1.06795,0.008680651,42.217
0.1868,1.09947,0.009019896,41.37
0.3237,1.58438,0.001325082,39.522
0.3346,2.75036,0.001875156,38.916
0.4164,6.03826,0.003688872,37.453
0.6929,10.4722,0.003786626,32.254
1.0374,8.33627,0.003979071,26.221
1.351,5.30509,0.002832901,23.851
1.3899,3.37014,0.00180077,22.819
0.6755,3.05744,0.0016966,27.64
0.5222,3.04035,0.001221456,25.006
0.3217,1.21844,0.001238306,29.151
0.2444,0.411594,0.000774194,31.018
0.226,0.205737,0.00038856,32.115
0.2326,0.528911,0.000593055,34.126
0.42,1.96718,0.001535863,29.675
0.4339,3.50661,0.002321922,27.726
0.6369,9.00211,0.003717286,28.182
1.1544,6.76162,0.002431234,24.078
0.9049,5.12546,0.002477275,27.568
0.7331,7.20098,0.00284175,30.113
0.5049,6.95601,0.003053232,36.683
0.3764,5.15032,0.001903384,34.065
0.2966,2.1034,0.001243752,35.579
0.1427,1.08769,0.000939653,44.094
0.185,1.38269,0.002238309,44.502
0.3028,1.18799,0.002038494,40.635
0.4088,1.9242,0.002619129,33.374
0.8347,11.6539,0.004616926,19.552
1.3813,9.7485,0.004158847,18.335
0.8392,2.40666,0.002191629,16.729
0.323,4.06299,0.003304596,31.305
0.1856,3.04494,0.002450901,34.056
0.2203,1.03856,0.001440163,37.705
0.2113,2.16806,0.002383571,37.114
0.2486,5.67249,0.003578926,25.645
0.4329,11.7952,0.005754477,29.323
0.7358,13.8476,0.004927287,23.791
0.8978,5.3984,0.002466004,17.038
0.7596,3.57394,0.001936706,16.584
0.2515,3.04701,0.001177079,29.644
0.1968,2.32177,0.001788081,38.678
0.1694,0.713662,0.00086638,46.929
0.1646,0.537657,0.000804701,45.664
0.224,0.449587,0.008524827,45.838
0.2576,0.902651,0.015211799,46.343
0.3269,3.37469,0.002402498,44.715
0.6947,9.14625,0.017352949,22.551
0.9563,9.59929,0.002376367,20.148
1.2432,7.03769,0.002218828,16.751
0.7378,5.64779,0.001982482,21.959
0.4999,5.82687,0.015979056,27.605
0.2004,4.28066,0.001390956,24.732
0.124,2.0331,0.001155723,24.717
0.1156,0.495457,0.000408785,22.499
0.169,0.710863,0.000474943,38.613
0.2101,0.706521,0.001258545,38.795
0.1997,1.18154,0.00198012,38.773
0.4719,4.71053,0.002628806,39.374
0.6989,9.61375,0.004115333,38.022
1.2649,9.64697,0.003906707,32.022
1.6869,7.315,0.003032065,28.728
0.9632,6.01597,0.002444289,27.802
0.887,4.59479,0.001895534,34.455
0.502,5.06255,0.002174279,37.068
0.2677,2.30674,0.001253493,33.588
0.2739,0.546369,0.000732056,37.017
0.2036,0.37675,0.007167042,38.643
0.2901,0.751093,0.007422796,39.632
0.6798,6.36547,0.023028804,33.001
0.9136,10.8806,0.019938344,30.262
1.6779,5.76838,0.006445237,26.802
0.2694,1.27795,0.011949982,38.447
0.4919,4.53912,0.013432623,38.42
0.6915,12.0778,0.019183958,36.412
0.9236,12.1977,0.022457322,36.365
1.326,7.59424,0.00172358,27.445
1.5693,1.44199,0.00093463,25.441
0.9998,3.24549,0.001613789,30.355
0.4484,3.57587,0.000823513,26.737
0.189,0.411458,0.000964276,40.69
0.2216,0.220308,0.000931093,28.104
0.2391,0.637547,0.001182962,51.822
0.2209,2.04227,0.00169676,45.503
0.2375,3.98068,0.002263616,43.291
0.3548,4.80812,0.002956503,41.359
0.4538,7.06474,0.00379184,34.206
0.2906,5.28418,0.002551592,38.791
0.2958,4.97113,0.002208812,37.611
0.3143,2.16963,0.011000783,46.625
0.225,0.752715,0.009500579,48.554
0.2746,2.07509,0.014624867,41.019
0.2175,3.03135,0.027481644,47.927
0.2316,4.64848,0.04513176,44.865
0.453,7.25911,0.033328807,33.626
0.3965,9.13869,0.043240784,34.982
0.3717,7.26724,0.034103414,39.27
0.2505,6.21216,0.045122934,34.022
0.2284,3.67827,0.025916507,51.341
0.4007,0.964339,0.008074525,31.612
0.2407,3.15837,0.025334703,41.737
0.4196,6.94861,0.006689012,38.383
0.6394,8.81946,0.007347086,28.303
0.5575,7.43993,0.005966595,30.381
0.8943,6.61217,0.004192404,23.025
0.457,5.13873,0.025228941,24.078
0.1369,2.3865,0.038190141,33.915
0.2085,0.985283,0.015205066,41.51
0.229,0.30423,0.008342865,40.12
0.2729,0.12006,0.00895587,42.084
0.1256,0.150142,0.022754823,35.94
0.2104,1.08986,0.021203067,36.368
0.1584,3.13294,0.057592889,46.722
0.3043,5.78376,0.065956376,42.761
0.3896,8.24296,0.062064905,41.134
0.3701,8.54778,0.047370281,37.886
0.2622,8.01091,0.05988987,28.093
0.122,5.14531,0.093794411,37.526
0.1564,3.79548,0.041576866,43.41
0.11,1.10369,0.023230128,43.648
0.1039,0.245,0.021522899,41.18
0.2067,0.919491,0.005822476,34.327
0.1939,0.554718,0.005607107,31.032
0.1205,1.3323,0.033096549,36.352
0.1743,3.53964,0.059218412,48.983
0.2669,7.68474,0.063663712,44.979
0.515,8.31439,0.038793827,34.398
0.5901,8.50878,0.039618978,36.299
0.2618,7.52275,0.065386202,44.437
0.3837,5.73999,0.033493205,38.703
0.211,2.83722,0.019894793,41.632
0.2857,1.34393,0.00288713,43.295
0.1672,0.141397,0.008065356,44.708
0.2405,1.04591,0.022719072,49.064
0.3967,5.62234,0.033223301,48.002
0.3389,7.33592,0.049271326,40.123
0.2638,7.18348,0.080139936,39.089
0.5949,7.00336,0.042104067,34.2
0.3028,6.49937,0.073235747,39.458
0.2635,4.75398,0.05920816,35.626
0.2233,2.96278,0.043659179,32.191
0.183,1.12197,0.02709108,35.653
0.2162,0.223042,0.007337018,41.269
0.3324,1.16874,0.010160304,44.531
0.1864,1.32263,0.047965826,51.773
0.175,3.13074,0.074170476,51.727
0.2592,7.36299,0.102457575,50.018
0.2966,8.6834,0.064610616,48.125
0.3474,10.8338,0.053498286,45.127
0.3281,9.45979,0.045211534,41.426
0.2404,7.41032,0.040552611,34.127
0.1834,4.8832,0.026922537,37.654
0.1048,1.60538,0.030948466,45.133
0.1041,0.202184,0.018378801,48.061
0.1294,0.0618648,0.009587716,47.134
0.2089,0.0296204,0.009026713,50.87
0.2641,4.75561,0.01746908,52.809
0.4686,8.54351,0.014989501,38.455
0.3873,10.0633,0.019934765,37.929
0.3918,9.87505,0.028634856,40.621
0.4193,9.78303,0.022160086,36.59
0.2506,7.49424,0.030664704,38.301
0.2502,3.83233,0.013321747,38.533
0.152,1.31467,0.00929054,43.304
0.1199,0.205633,0.002100012,21.366
0.0978,0.53717,0.034929561,18.082
0.1672,1.40147,0.02084646,21.98
0.2627,4.23856,0.032641177,25.564
0.23,7.76829,0.068079556,24.51
0.4211,9.32307,0.031501415,17.198
0.5757,8.9827,0.026404281,14.058
0.2646,8.9607,0.051352375,18.514
0.207,6.03204,0.043371893,20.058
0.1358,3.66044,0.026915829,19.984
0.0608,2.94642,0.045140358,26.599
0.0668,0.271762,0.028154868,26.256
0.1823,0.19659,0.004542874,23.93
0.3245,0.413851,0.006364305,19.219
0.2717,1.30751,0.008874196,18.964
0.4275,6.04807,0.014797752,23.405
0.4651,7.64788,0.022555538,23.495
0.433,7.41423,0.027845298,25.365
0.4506,9.04195,0.050010167,22.497
0.5546,6.43739,0.037674653,21.199
0.3785,7.29644,0.044631129,18.989
0.3134,4.2619,0.029732402,21.847
0.3055,2.9339,0.009864649,22.377
0.1319,0.3749,0.016476609,22.186
0.2072,0.0871878,0.014069983,21.619
0.2308,0.184525,0.011241029,19.501
0.4129,2.80521,0.018472908,22.359
0.1552,4.07908,0.071064579,24.963
0.3517,7.27438,0.050039595,22.874
0.353,7.63846,0.049999312,23.085
0.4755,7.48638,0.046279925,18.287
0.5263,7.53078,0.040553414,18.57
0.2783,5.91223,0.048436846,19.151
0.2117,5.72683,0.037405558,21.163
0.1394,1.68656,0.022117376,26.02
0.2055,0.388312,0.011421163,21.006
0.1506,0.798798,0.018076367,16.014
0.1935,4.11904,0.024799962,20.53
0.2091,7.06763,0.039481012,26.976
0.4243,8.34909,0.031298668,22.411
0.5578,7.98839,0.030156571,20.645
0.6023,7.97105,0.028510721,15.928
0.3675,7.49066,0.035799018,16.756
0.1053,3.8884,0.04105702,20.932
0.1115,1.04945,0.021212541,23.519
0.2895,0.560975,0.003881407,22.389
0.3628,10.7946,0.040139779,53.036
0.3182,7.55213,0.039369512,46.265
0.2726,6.11944,0.03494175,43.148
0.0716,2.57904,0.0564303,53.82
0.2337,0.62044,0.011787185,57.482
0.1978,0.124079,0.004476047,55.215
0.2652,0.198663,0.005107405,54.873
0.138,0.369024,0.006567818,52.242
0.1916,0.259709,0.002824646,57.106
0.1737,1.5024,0.028821515,57.426
0.3335,7.56827,0.043313077,51.534
0.3232,11.9072,0.050000517,48.545
0.4332,9.01689,0.039044739,46.404
0.3012,6.25945,0.041516035,44.409
0.1723,6.12147,0.049405928,52.051
0.1343,2.70384,0.029616831,54.93
0.1407,1.18408,0.010856054,51.818
0.1365,0.0496856,0.002055981,58.48
0.1054,0.148544,0.003197957,60.214
0.1936,0.460223,0.01118386,61.739
0.2287,7.43885,0.050400689,56.953
0.4346,11.7427,0.039709596,48.957
0.5062,8.49487,0.037936962,49.334
0.2587,6.75096,0.049916665,55.665
0.2635,7.26625,0.043248551,54.443
0.2164,3.47796,0.025187598,56.372
0.253,1.05121,0.009948804,58.058
0.2164,0.0643193,0.005933539,59.612
0.1986,0.324537,0.006179043,43.192
0.1841,0.16241,0.006427152,41.076
0.2277,0.43049,0.013451185,43.594
0.2939,2.95489,0.023481111,41.316
0.3059,9.3929,0.047334027,40.445
0.1888,10.4613,0.068860765,46.014
0.5297,8.57576,0.031150956,52.278
0.2718,6.17667,0.043686549,55.401
0.2533,5.53487,0.040172423,58.583
0.1813,2.74085,0.02858242,60.109
0.2166,0.782691,0.009559169,61.825
0.2353,0.326836,0.005035185,58.613
0.1544,0.212711,0.002709881,55.39
0.2392,0.088795,0.003311984,61.35
0.1706,0.21934,0.00794117,63.162
0.1482,0.550298,0.016381828,62.567
0.1952,6.26895,0.051041966,58.142
0.2061,13.0795,0.0661878,57.521
0.2345,7.56068,0.062082799,41.87
0.1724,6.04562,0.055993111,42.667
0.1367,3.01699,0.035010066,42.231
0.1078,0.76737,0.016430835,45.739
0.1695,0.257259,0.001418328,51.897
0.3903,4.84506,0.030232851,43.37
0.3086,12.7846,0.060588815,30.566
0.2802,9.75264,0.063173469,43.085
0.304,8.67249,0.055471717,40.509
0.198,6.59546,0.054450408,42.204
0.1988,3.05144,0.028108143,47.375
0.1545,0.201318,0.004181655,53.825
0.2348,0.568837,0.010060566,58.961
0.2587,5.73566,0.052063909,50.427
0.3218,10.83,0.054965346,37.7
0.4408,9.94082,0.046242409,35.15
0.2467,7.59201,0.059535627,36.44
0.2154,5.35461,0.049152864,38.875
0.1352,2.29357,0.020427936,45.172
0.0661,0.227995,0.002499893,50.284
0.1554,0.127778,0.000739623,45.245
0.1889,0.335308,0.00410496,47.414
0.3557,1.74489,0.017328547,43.532
0.3373,8.24992,0.046819999,37.741
0.2044,11.8286,0.07678492,43.056
0.3031,10.7494,0.056810358,34.594
0.414,8.73841,0.043979937,40.359
0.2046,6.92131,0.050936213,38.377
0.2508,3.53687,0.023665821,38.767
0.2316,1.01349,0.008945587,43.504
0.39,0.868958,0.009632819,49.607
0.13,1.3196,0.020747568,50.144
0.2832,7.23104,0.04371908,48.218
0.2621,12.5957,0.060279216,46.156
0.4117,9.37643,0.040159139,43.328
0.4366,8.44937,0.036009988,40.897
0.22,6.12182,0.04041614,47.257
0.1394,3.57116,0.034890478,48.617
0.1194,0.767284,0.013482898,50.303
0.0994,0.0100723,0.006811826,49.737
0.2404,12.3013,0.063006704,41.437
0.2866,11.317,0.059911121,41.783
0.4652,6.81923,0.030884831,33.084
0.1968,5.50914,0.04913758,43.075
0.0638,2.50853,0.057660608,47.235
0.1137,0.985048,0.018085019,48.215
0.1669,7.17015,0.061333204,39.861
0.2529,9.71507,0.051239225,37.72
0.3596,10.3172,0.041816369,32.855
0.4161,10.7957,0.036294081,30.126
0.372,9.84503,0.036722681,26.358
0.321,8.79314,0.031480222,25.007
0.0569,5.95512,0.120128326,28.431
0.289,2.87595,0.018642027,36.828
0.305,1.71644,0.010670522,37.084
0.3358,1.36021,0.00648753,36.33
0.1798,1.87099,0.018459667,33.473
0.242,4.23484,0.021350316,29.91
0.1543,7.23083,0.061413963,32.971
0.3864,8.99623,0.032176145,33.869
0.3696,10.9483,0.035301991,31.782
0.4566,9.96367,0.034297905,32.609
0.3305,8.98125,0.037667935,29.684
0.1851,7.84536,0.057336476,35.565
0.1529,6.00539,0.044650946,36.756
0.1843,2.7511,0.021846212,35.359
0.1796,0.759599,0.026126046,36.19
0.2217,0.326056,0.017056783,38.193
0.1745,1.08764,0.024138304,38.923
0.1373,2.57365,0.051166311,39.33
0.2115,7.30504,0.051375362,40.149
0.227,10.3927,0.052619778,35.484
0.4681,9.9784,0.026699363,28.439
0.6962,9.16886,0.02384379,28.354
0.315,9.67333,0.050387046,33.777
0.3356,8.5449,0.035166214,30.613
0.2753,5.4137,0.026640784,28.077
0.3369,3.41051,0.013881492,27.929
0.2881,1.23963,0.016961075,35.042
0.276,1.82697,0.012314502,35.453
0.2267,3.57201,0.018111104,36.848
0.264,4.50257,0.029549219,35.298
0.3733,8.83106,0.027173028,32.725
0.3598,7.60435,0.030052063,28.708
0.2181,9.62452,0.062125487,34.185
0.6855,8.50862,0.023582903,27.184
0.3334,8.2796,0.044506357,30.678
0.3433,7.05802,0.036917395,29.832
0.2103,5.14768,0.036121293,32.928
0.2628,2.39328,0.013143198,34.854
0.3109,1.62414,0.00573495,34.429
0.2254,1.76799,0.024389523,35.492
0.2967,2.49121,0.014618207,37.526
0.1899,4.15029,0.041781242,37.249
0.2013,6.86287,0.056525457,37.209
0.2602,9.39048,0.052108048,35.446
0.223,8.51612,0.071404758,35.704
0.3452,10.2184,0.051209775,32.972
0.265,10.3675,0.059114641,29.709
0.1903,10.6247,0.059727818,29.783
0.2033,7.81377,0.036318495,28.268
0.1226,4.29588,0.047222076,37.567
0.1447,1.31152,0.047012644,38.997
0.1564,0.956178,0.031739806,39.188
0.2015,1.65744,0.034663379,39.356
0.2746,3.72185,0.016111367,39.914
0.2379,9.7892,0.040723332,40.628
0.4913,13.3138,0.024436358,37.323
0.3746,13.0933,0.037206498,37.884
0.3512,13.4949,0.045200065,38.828
0.4067,12.3852,0.038962632,38.286
0.2992,10.1626,0.038682541,38.984
0.168,3.49437,0.033939833,41.014
0.2782,8.59529,0.039960402,41.294
0.2891,10.1388,0.043524528,39.942
0.3792,10.8454,0.030572371,35.758
0.5441,10.8409,0.027790923,37.02
0.3306,10.305,0.041362641,37.986
0.2519,7.63802,0.044210986,37.758
0.1658,5.74468,0.040397137,40.275
0.0768,2.41727,0.079287536,41.549
0.1062,1.13211,0.033942304,41.233
0.2127,0.959684,0.009906869,40.895
0.3362,2.41074,0.009128837,41.214
0.2111,4.97463,0.028598117,42.238
0.4551,9.07378,0.0209937,36.021
0.4529,9.43252,0.021506017,34.273
0.2169,9.05922,0.071824985,40.514
0.377,10.139,0.040435528,40.268
0.5516,9.30116,0.025529935,38.623
0.2068,1.70082,0.015355266,39.33
0.2828,1.44943,0.00849597,36.89
0.23,2.13832,0.02103333,26.53
0.161,7.99615,0.067425795,38.03
0.3771,11.0529,0.032028481,36.01
0.4911,10.9102,0.032817522,37.22
0.1396,2.67202,0.028924061,40
0.125,2.22879,0.047884065,39.84
0.1513,8.57991,0.07629642,41.526
0.3388,9.47621,0.034332469,39.469
0.4101,11.5781,0.036462003,37.719
0.6281,7.89236,0.018332712,28.91
0.2222,7.80862,0.040183636,31.973
0.3665,1.67886,0.007663968,40.93
0.331,10.393,0.04271989,41.02
0.2355,8.54162,0.057962836,42.55
0.1348,9.20689,0.091307286,43.03
0.1819,7.97622,0.056439149,42.32
0.0549,0.144811,0.014406654,47.189
0.4179,6.21556,0.013745797,44.991
