Fluxes_site,LAT,LONG,IGBP, COUNTRY, CONTINENT,Climate,TIMESTAMP,year,month,VPD_F,GPP,Ga_h,Gs_mol,SWC,GPP_LN,Gs_mol_LN,SWC_LN,GPP_LOG,Gs_mol_LOG,SWC_LOG,SWC_CLASS,SWC_CL,SWC_LEVEL
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201207,2012,7,9.134,11.9506,0.026754404,0.00395264,6.007,2.480781486,-5.533371569,1.792925456,1.07738971,-2.403112739,0.778657632,-42.18211529,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201208,2012,8,8.416,9.96049,0.034489997,0.004413259,6.022,2.298626267,-5.42314186,1.79541943,0.998280704,-2.355240584,0.779740751,-42.03773902,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201209,2012,9,5.381,6.62427,0.033842586,0.003016606,6.254,1.890740177,-5.803622921,1.833221259,0.821138026,-2.520481409,0.796157877,-39.80471933,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201210,2012,10,2.986,1.47548,0.04543984,0.002012418,9.627,0.388983361,-6.208418295,2.264571651,0.168933327,-2.696281807,0.983490972,-7.339308123,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201211,2012,11,2.166,0.183312,0.040285747,0.000786577,9.698,-1.69656566,-7.147819938,2.271919679,-0.736809104,-3.104258757,0.98668218,-6.655927098,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201212,2012,12,1.069,0.174552,0.033551577,0.000615191,10.115,-1.745532587,-7.393577769,2.314019471,-0.758075171,-3.210990027,1.004965887,-2.642266715,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201301,2013,1,0.981,0.0786577,0.040736407,0.000589995,9.462,-2.542649752,-7.435396496,2.247283777,-1.104258757,-3.229151669,0.975982944,-8.927447124,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201302,2013,2,0.799,0.0153602,0.036508574,0.000968165,9.784,-4.175975531,-6.940108031,2.280748398,-1.813603129,-3.014050622,0.990516444,-5.828169801,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201304,2013,4,2.544,0.100547,0.047642746,0.001637079,11.82,-2.297129999,-6.414841723,2.469793012,-0.997630883,-2.785930362,1.072617477,13.76850296,LITTER WET,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201305,2013,5,7.643,2.54777,0.041665775,0.002774042,10.356,0.935218467,-5.887449817,2.337566062,0.406160219,-2.556886968,1.015192042,-0.322621265,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201306,2013,6,6.833,9.51849,0.040397634,0.004828063,6.631,2.253236223,-5.333309927,1.891755622,0.978568058,-2.316227072,0.821579028,-36.17606234,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201307,2013,7,8.255,10.1624,0.038410607,0.004890314,5.068,2.318694635,-5.320498765,1.622946262,1.006996285,-2.310663255,0.704836606,-51.22006997,SERVE DRY,1
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201308,2013,8,7.228,8.80564,0.04218509,0.00482618,4.197,2.175392425,-5.333700015,1.434369984,0.944760926,-2.316396484,0.622938969,-59.60351887,SERVE DRY,1
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201309,2013,9,4.475,7.06523,0.044870623,0.004519229,5.743,1.95518557,-5.399413875,1.747981722,0.849126304,-2.344935651,0.759138816,-44.72313769,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201310,2013,10,3.108,1.82442,0.041760714,0.002853817,8.221,0.601262128,-5.859097883,2.106691856,0.261124824,-2.544573879,0.914924648,-20.87217743,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201311,2013,11,1.746,0.335136,0.047198983,0.001153278,9.308,-1.093218859,-6.765146957,2.230874245,-0.474778918,-2.938065993,0.968856375,-10.40971019,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201312,2013,12,0.69,0.053957,0.038034085,0.00042843,8.417,-2.919567846,-7.755383194,2.13025347,-1.267952205,-3.368120126,0.925157327,-18.98566079,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201401,2014,1,0.669,0.0119324,0.04515685,0.000416036,8.839,-4.42849789,-7.784738763,2.179173748,-1.923272197,-3.380869088,0.946403134,-14.92387499,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201402,2014,2,0.814,0.0641533,0.043311511,0.000978983,8.298,-2.746479747,-6.92899628,2.116014522,-1.192780999,-3.00922485,0.91897343,-20.13104589,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201403,2014,3,1.446,0.0950675,0.039014671,0.001298641,8.816,-2.353168113,-6.646436946,2.176568252,-1.021967927,-2.88651089,0.945271582,-15.14525194,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201404,2014,4,3.024,0.24317,0.045125457,0.001369883,11.46,-1.413994492,-6.593029944,2.438862711,-0.614090005,-2.863316524,1.059184618,10.30347241,LITTER WET,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201405,2014,5,7.626,1.91609,0.042334519,0.002050632,9.824,0.650286651,-6.189607241,2.284828371,0.282415904,-2.68811227,0.992288354,-5.443166407,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201406,2014,6,7.5,10.2942,0.035174365,0.004188396,6.246,2.33158063,-5.475437435,1.831941259,1.012592602,-2.377952264,0.79560198,-39.88172001,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201407,2014,7,6.212,12.7057,0.036172667,0.005655144,5.881,2.542050712,-5.175189706,1.771726815,1.103998597,-2.247556332,0.769451179,-43.39487598,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201408,2014,8,5.351,9.72427,0.02836335,0.003038711,5.359,2.274624822,-5.796321867,1.678777391,0.987857009,-2.517310602,0.729083757,-48.41917027,DRY,2
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201409,2014,9,4.205,7.39593,0.032923394,0.003719565,8.47,2.000929849,-5.594148553,2.136530509,0.868992792,-2.429507848,0.92788341,-18.4755313,LIGHT DRY,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201410,2014,10,2.028,1.65321,0.039476048,0.001513801,9.69,0.502718853,-6.493131573,2.271094426,0.218328024,-2.819931212,0.986323777,-6.732927777,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201411,2014,11,1.268,0.0525717,0.043977736,0.000963612,10.714,-2.945577327,-6.944821834,2.371551297,-1.279247979,-3.0160978,1.029951642,3.123159112,NORMAL,
US_UMB,45.5598,-84.7138,DBF,USA,North America,Dfb,201412,2014,12,0.875,0.0360144,0.035828258,0.00050301,10.003,-3.323836421,-7.594900507,2.302885048,-1.443523816,-3.298423381,1.000130269,-3.720276218,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200706,2007,6,8.972,13.3298,0.038053075,0.006747082,5.772,2.59000213,-4.998645164,1.753018641,1.124823633,-2.170884012,0.761326322,-44.44673602,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200707,2007,7,7.961,11.3707,0.044121138,0.006297699,6.508,2.431039871,-5.06757095,1.873032189,1.055787201,-2.2008181,0.813447544,-37.36302114,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200708,2007,8,7.781,6.33209,0.050588915,0.003423093,4.824,1.845630355,-5.677210751,1.573603459,0.801547079,-2.465581302,0.683407299,-53.57086877,SERVE DRY,1
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200709,2007,9,5.855,8.05934,0.056126077,0.006060581,10.286,2.086831667,-5.105949609,2.330783747,0.906299478,-2.21748574,1.01224652,-1.0012347,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200710,2007,10,3.589,3.07133,0.058402885,0.003913544,11.523,1.122110693,-5.543311922,2.444345038,0.487326482,-2.407429779,1.061565562,10.9044111,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200711,2007,11,1.878,0.39073,0.059171654,0.001304298,13.012,-0.939738495,-6.642090314,2.565872009,-0.408123243,-2.884623172,1.114344055,25.23545927,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200804,2008,4,5.011,0.438515,0.055802318,0.002027995,14.414,-0.82436126,-6.200707659,2.668199957,-0.358015546,-2.69293312,1.158784518,38.72916615,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200805,2008,5,4.811,2.03121,0.061184029,0.003923363,13.115,0.708631675,-5.540806085,2.573756613,0.307754826,-2.406341508,1.117768295,26.22679437,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200806,2008,6,5.783,9.95704,0.056115783,0.006187269,12.006,2.298279839,-5.085261485,2.485406525,0.998130252,-2.208501002,1.079398339,15.55309899,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200807,2008,7,6.593,11.2954,0.052439585,0.006990072,5.854,2.424395563,-4.963264422,1.767125188,1.052901615,-2.155518351,0.767452718,-43.65751778,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200808,2008,8,6.979,9.19083,0.045909634,0.005649607,4.734,2.218206248,-5.176169294,1.554770511,0.963354733,-2.247981762,0.675228254,-54.43708391,SERVE DRY,1
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200809,2008,9,4.563,7.42914,0.046345173,0.004679544,6.951,2.005410105,-5.36455461,1.938885534,0.870938543,-2.329796465,0.842047289,-33.09931775,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200810,2008,10,3.258,2.52035,0.056339934,0.003251684,7.348,0.924397781,-5.728582263,1.994428167,0.401460855,-2.487891666,0.866169148,-29.27834655,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200811,2008,11,2.07,0.300444,0.054017262,0.001114633,11.483,-1.202493898,-6.799230076,2.440867681,-0.522236465,-2.952868103,1.060055365,10.51942659,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200904,2009,4,4.218,0.431215,0.060186221,0.002342641,13.354,-0.841148473,-6.056476354,2.591815965,-0.36530614,-2.63029426,1.125611372,28.52707679,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200905,2009,5,6.172,2.79052,0.06081811,0.003816087,11.986,1.026227958,-5.568529727,2.483739302,0.44568514,-2.418381733,1.078674273,15.36060674,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200906,2009,6,6.563,9.18141,0.04666949,0.005679723,11.059,2.217180788,-5.170852815,2.403244576,0.962909381,-2.245672844,1.043715858,6.438590847,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200907,2009,7,5.426,10.6386,0.052526108,0.006153117,6.374,2.364488896,-5.090796496,1.852227216,1.02688448,-2.210904827,0.804412059,-38.65271923,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200908,2009,8,5.361,9.25498,0.049998151,0.005475924,9.604,2.225161785,-5.20739425,2.262179678,0.966375485,-2.261542588,0.982452151,-7.5652205,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200909,2009,9,4.742,7.2906,0.040281202,0.004779757,8.813,1.986585847,-5.343365571,2.176227904,0.862763271,-2.320594182,0.94512377,-15.17828907,LIGHT DRY,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200910,2009,10,1.771,1.84438,0.045374689,0.002059964,13.65,0.612143178,-6.185066772,2.613739522,0.265850404,-2.686140369,1.135132651,31.37596212,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,200911,2009,11,2.172,0.323821,0.042682783,0.000821206,12.538,-1.127564385,-7.104736566,2.528764033,-0.48969499,-3.085547886,1.098228266,20.6733929,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201003,2010,3,4.056,0.0216378,0.043460575,0.001245407,12.602,-3.833313494,-6.688292895,2.533855532,-1.664786898,-2.904688698,1.100439475,21.2893681,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201004,2010,4,6.295,1.14868,0.057203646,0.002478774,11.924,0.138613457,-5.999991196,2.478553176,0.06019906,-2.605763068,1.076421967,14.76388075,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201005,2010,5,8.031,5.37161,0.054783443,0.005177989,11.545,1.681127677,-5.263338522,2.446252443,0.730104474,-2.285838877,1.062393937,11.11615257,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201006,2010,6,4.888,9.53678,0.047628717,0.005210462,12.878,2.255155902,-5.257086752,2.555520429,0.979401764,-2.283123767,1.109848421,23.94576118,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201007,2010,7,7.957,9.6298,0.044780347,0.006439157,8.3,2.264862457,-5.045357648,2.116255515,0.983617267,-2.191170986,0.919078092,-20.11571534,LIGHT DRY,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201008,2010,8,6.674,8.46685,0.048831882,0.005403173,10.784,2.136158539,-5.220768905,2.378063554,0.927721866,-2.267351127,1.032779879,3.791822379,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201009,2010,9,3.566,5.60846,0.054113266,0.004355604,13.964,1.724276172,-5.436291987,2.636482589,0.748843627,-2.360951612,1.14500984,34.39809048,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201010,2010,10,3.894,1.45914,0.052736569,0.002534111,11.576,0.377847221,-5.977912394,2.448933989,0.164096963,-2.596174366,1.063558518,11.41451557,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201011,2010,11,1.914,0.364369,0.057784255,0.001032175,14.257,-1.009588189,-6.876087053,2.657248014,-0.438458579,-2.986246664,1.15402815,37.21810197,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201104,2011,4,3.053,0.318791,0.051799423,0.001400551,16.657,-1.143219563,-6.570889548,2.812830548,-0.496493948,-2.853701072,1.221596786,60.31717223,VERY WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201105,2011,5,5.211,2.91685,0.054272643,0.014059958,13.917,1.070504267,-4.26442438,2.633111114,0.464914096,-1.852015977,1.143545627,33.94573368,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201106,2011,6,6.831,9.97608,0.052944456,0.006171571,11.831,2.300190228,-5.087801854,2.470723205,0.998959923,-2.20960427,1.073021454,13.86879178,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201107,2011,7,8.718,11.5373,0.046277164,0.005388006,5.409,2.445585265,-5.223579907,1.688064233,1.062104186,-2.268571929,0.733116981,-47.9404704,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201108,2011,8,6.895,8.61244,0.044277729,0.003947949,5.142,2.15320767,-5.534559075,1.637442109,0.935126209,-2.403628466,0.711132072,-50.51024196,SERVE DRY,1
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201109,2011,9,4.325,6.74113,0.04358331,0.003747311,9.555,1.908227567,-5.586716763,2.257064578,0.828732702,-2.426280262,0.980230691,-8.036826518,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201110,2011,10,4.29,2.66254,0.043542037,0.013735264,11.825,0.979280554,-4.287788739,2.470215934,0.425296141,-1.862162989,1.072801149,13.81104411,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201111,2011,11,2.439,0.430452,0.053582387,0.001032438,13.865,-0.84291946,-6.875832283,2.629367679,-0.36607527,-2.986136019,1.141919874,33.44525383,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201112,2011,12,1.16,0.0535578,0.05210813,0.000530149,13.435,-2.926993834,-7.542352459,2.597863242,-1.271177271,-3.275602053,1.128237671,29.30667041,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201202,2012,2,1.468,0.0189677,0.054901747,0.000715781,12.702,-3.965017746,-7.242136304,2.541759461,-1.721985328,-3.145219834,1.103872108,22.25182936,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201203,2012,3,4.181,0.234251,0.055728358,0.001104421,15.417,-1.451362089,-6.808434063,2.735470797,-0.630318546,-2.956865344,1.187999872,48.3826526,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201204,2012,4,4.161,1.21136,0.056498087,0.003576494,12.556,0.191743695,-5.633372288,2.530198639,0.083273229,-2.446542499,1.098851307,20.84663592,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201205,2012,5,8.238,5.59027,0.052125611,0.004399187,10.316,1.721027587,-5.426335528,2.333696088,0.747432784,-2.356627577,1.013511333,-0.712496322,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201206,2012,6,8.535,11.5637,0.050248512,0.006985243,10.415,2.447870881,-4.963955498,2.343247075,1.063096816,-2.155818481,1.017659274,0.240340326,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201207,2012,7,9.038,11.4693,0.03801976,0.005159942,7.078,2.439673901,-5.26682994,1.956991382,1.059536913,-2.28735518,0.849910558,-31.87699195,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201208,2012,8,8.187,9.64894,0.047793555,0.005442906,7.669,2.266848065,-5.21344217,2.037186229,0.984479606,-2.264169166,0.884738738,-26.1888459,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201209,2012,9,5.15,6.71307,0.045811582,0.003582183,7.212,1.904056372,-5.631782888,1.975746305,0.826921176,-2.445852231,0.858055718,-30.58729386,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201210,2012,10,2.801,1.85547,0.056796241,0.002749478,12.629,0.618138033,-5.896344204,2.535995757,0.268453937,-2.560749751,1.101368963,21.54923264,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201211,2012,11,2.134,0.46375,0.051634119,0.00103446,12.848,-0.768409665,-6.873875728,2.553188157,-0.333716077,-2.985286298,1.108835528,23.6570228,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201212,2012,12,1.041,0.0474979,0.042513976,0.000536361,14.023,-3.047069779,-7.530703116,2.640698839,-1.323325591,-3.270542808,1.146840934,34.96594262,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201301,2013,1,0.963,0.0718076,0.049775684,0.003977441,13.769,-2.633764959,-5.527116631,2.622419688,-1.143829588,-2.400396254,1.1389024,32.52129102,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201302,2013,2,0.76,0.0662101,0.045231317,0.00074659,14.264,-2.71492226,-7.199994386,2.657738881,-1.179075756,-3.126917831,1.15424133,37.28547426,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201304,2013,4,2.447,0.293779,0.055741384,0.001881379,17.356,-1.224927495,-6.27575026,2.853938268,-0.531979252,-2.725523708,1.239449641,67.04477645,VERY WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201305,2013,5,7.016,3.23062,0.050684494,0.003528409,13.859,1.172674069,-5.646908218,2.628934841,0.509285877,-2.452421079,1.141731895,33.38750615,WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201306,2013,6,6.578,10.4153,0.042376298,0.005033709,8.113,2.343275879,-5.291598191,2.093467713,1.017671784,-2.298111895,0.909181476,-21.9155179,LIGHT DRY,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201307,2013,7,8.001,10.3274,0.045437373,0.004927703,6.312,2.334800557,-5.312882322,1.842452584,1.013990998,-2.307355476,0.80016699,-39.24944521,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201308,2013,8,7.19,8.6036,0.045807133,0.004036523,4.705,2.15218072,-5.512371601,1.548625773,0.934680211,-2.393992569,0.672559628,-54.71619767,SERVE DRY,1
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201309,2013,9,4.303,7.52989,0.046616165,0.004307432,7.717,2.018880433,-5.447413376,2.043425687,0.876788632,-2.36578157,0.8874485,-25.72686449,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201310,2013,10,2.913,2.84212,0.045187152,0.002645604,10.871,1.044550253,-5.934855884,2.386098693,0.453642411,-2.577475161,1.036269496,4.629163676,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201311,2013,11,1.661,0.404008,0.059875413,0.001402328,9.931,-0.906320599,-6.569621566,2.295661178,-0.393610035,-2.853150394,0.996992982,-4.417972177,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201312,2013,12,0.678,0.00232849,0.045267663,0.000367013,8.661,-6.06253529,-7.910113288,2.158830189,-2.632925623,-3.435318552,0.937568039,-16.64123019,LIGHT DRY,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201402,2014,2,0.817,0.0959277,0.052589347,0.001139451,8.686,-2.344160496,-6.777208712,2.161712534,-1.018055968,-2.943304346,0.938819825,-16.40061488,LIGHT DRY,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201404,2014,4,2.702,0.518151,0.055210662,0.00177387,11.665,-0.657488573,-6.334591679,2.456592905,-0.285543659,-2.751078211,1.066884743,12.27110609,LITTER WET,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201405,2014,5,5.543,1.82861,0.050861053,0.003338297,9.803,0.603556115,-5.702294482,2.282688461,0.26212109,-2.476475028,0.991359003,-5.649922591,NORMAL,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201406,2014,6,7.58,10.6994,0.048219132,0.005368023,5.903,2.370187665,-5.227295595,1.775460696,1.029359424,-2.270185632,0.771072783,-43.18591177,DRY,2
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201407,2014,7,6.223,11.9592,0.049240338,0.00616366,5.193,2.481500857,-5.089084522,1.647311565,1.077702129,-2.210161326,0.715418323,-50.01938672,SERVE DRY,1
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201408,2014,8,5.406,9.16195,0.039255518,0.003416297,5.142,2.215059038,-5.679198063,1.637442109,0.961987917,-2.46644438,0.711132072,-50.51024196,SERVE DRY,1
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201409,2014,9,4.094,7.61801,0.045239824,0.004724313,8.518,2.030515181,-5.355033125,2.142181572,0.881841538,-2.325661337,0.930337636,-18.01754979,LIGHT DRY,
US_Umd,45.5625,-84.6975,DBF,USA,North America,Dfb,201410,2014,10,2.053,2.16582,0.041365065,0.00179552,9.295,0.772799043,-6.322460605,2.229476621,0.33562236,-2.745809753,0.968249394,-10.5392258,LIGHT DRY,
US_Var,38.4133,-120.9507,GRA,USA,North America,Csa,200011,2000,11,3.028,2.97504,0.010924628,0.014012837,21.002,1.090257484,-4.267781441,3.044617671,0.473492809,-1.85347393,1.322260654,34.36608946,WET,
US_Var,38.4133,-120.9507,GRA,USA,North America,Csa,200012,2000,12,2.043,5.09517,0.008253222,0.01576791,19.257,1.628293032,-4.149778417,2.957874631,0.707158679,-1.802225868,1.28458863,23.20197051,LITTER WET,
US_Var,38.4133,-120.9507,GRA,USA,North America,Csa,200101,2001,1,2.823,4.89933,0.011255056,0.014657246,25.727,1.589098461,-4.222820458,3.247541024,0.690136693,-1.833947623,1.410389147,64.59558059,VERY WET,
